id,exp,setsize,ss_fac,ss_lin,corr,other,npl,n_corr,n_other,n_npl
10_closedset,closedset,2,2,-3.833333333333333,23,0,0,1,0,1
10_closedset,closedset,2,2,-3.833333333333333,23,0,0,1,1,0
10_closedset,closedset,2,2,-3.833333333333333,23,0,0,1,1,2
10_closedset,closedset,4,4,-1.833333333333333,23,0,0,1,0,1
10_closedset,closedset,4,4,-1.833333333333333,23,0,0,1,1,0
10_closedset,closedset,4,4,-1.833333333333333,22,0,1,1,1,2
10_closedset,closedset,4,4,-1.833333333333333,22,1,0,1,3,0
10_closedset,closedset,4,4,-1.833333333333333,23,0,0,1,3,4
10_closedset,closedset,6,6,0.16666666666666696,22,0,1,1,0,1
10_closedset,closedset,6,6,0.16666666666666696,21,2,0,1,1,0
10_closedset,closedset,6,6,0.16666666666666696,23,0,0,1,1,2
10_closedset,closedset,6,6,0.16666666666666696,21,2,0,1,3,0
10_closedset,closedset,6,6,0.16666666666666696,20,2,1,1,3,4
10_closedset,closedset,6,6,0.16666666666666696,21,2,0,1,5,0
10_closedset,closedset,6,6,0.16666666666666696,21,1,1,1,5,4
10_closedset,closedset,8,8,2.166666666666667,21,0,2,1,0,1
10_closedset,closedset,8,8,2.166666666666667,20,3,0,1,1,0
10_closedset,closedset,8,8,2.166666666666667,18,3,2,1,1,2
10_closedset,closedset,8,8,2.166666666666667,19,4,0,1,3,0
10_closedset,closedset,8,8,2.166666666666667,19,2,2,1,3,4
10_closedset,closedset,8,8,2.166666666666667,19,4,0,1,5,0
10_closedset,closedset,8,8,2.166666666666667,17,5,1,1,5,4
10_closedset,closedset,8,8,2.166666666666667,15,8,0,1,7,0
10_closedset,closedset,8,8,2.166666666666667,18,4,1,1,7,4
10_openset,openset,2,2,-3.833333333333333,23,0,0,1,0,1
10_openset,openset,2,2,-3.833333333333333,23,0,0,1,1,0
10_openset,openset,2,2,-3.833333333333333,23,0,0,1,1,2
10_openset,openset,4,4,-1.833333333333333,23,0,0,1,0,1
10_openset,openset,4,4,-1.833333333333333,23,0,0,1,1,0
10_openset,openset,4,4,-1.833333333333333,22,1,0,1,1,2
10_openset,openset,4,4,-1.833333333333333,23,0,0,1,3,0
10_openset,openset,4,4,-1.833333333333333,22,1,0,1,3,4
10_openset,openset,6,6,0.16666666666666696,23,0,0,1,0,1
10_openset,openset,6,6,0.16666666666666696,22,1,0,1,1,0
10_openset,openset,6,6,0.16666666666666696,20,3,0,1,1,2
10_openset,openset,6,6,0.16666666666666696,20,3,0,1,3,0
10_openset,openset,6,6,0.16666666666666696,21,2,0,1,3,4
10_openset,openset,6,6,0.16666666666666696,23,0,0,1,5,0
10_openset,openset,6,6,0.16666666666666696,23,0,0,1,5,4
10_openset,openset,8,8,2.166666666666667,23,0,0,1,0,1
10_openset,openset,8,8,2.166666666666667,17,6,0,1,1,0
10_openset,openset,8,8,2.166666666666667,21,2,0,1,1,2
10_openset,openset,8,8,2.166666666666667,21,2,0,1,3,0
10_openset,openset,8,8,2.166666666666667,18,5,0,1,3,4
10_openset,openset,8,8,2.166666666666667,19,4,0,1,5,0
10_openset,openset,8,8,2.166666666666667,17,6,0,1,5,4
10_openset,openset,8,8,2.166666666666667,17,6,0,1,7,0
10_openset,openset,8,8,2.166666666666667,18,5,0,1,7,4
11_closedset,closedset,2,2,-3.833333333333333,23,0,0,1,0,1
11_closedset,closedset,2,2,-3.833333333333333,23,0,0,1,1,0
11_closedset,closedset,2,2,-3.833333333333333,22,1,0,1,1,2
11_closedset,closedset,4,4,-1.833333333333333,23,0,0,1,0,1
11_closedset,closedset,4,4,-1.833333333333333,23,0,0,1,1,0
11_closedset,closedset,4,4,-1.833333333333333,23,0,0,1,1,2
11_closedset,closedset,4,4,-1.833333333333333,23,0,0,1,3,0
11_closedset,closedset,4,4,-1.833333333333333,22,1,0,1,3,4
11_closedset,closedset,6,6,0.16666666666666696,21,0,2,1,0,1
11_closedset,closedset,6,6,0.16666666666666696,23,0,0,1,1,0
11_closedset,closedset,6,6,0.16666666666666696,21,2,0,1,1,2
11_closedset,closedset,6,6,0.16666666666666696,21,2,0,1,3,0
11_closedset,closedset,6,6,0.16666666666666696,21,1,1,1,3,4
11_closedset,closedset,6,6,0.16666666666666696,21,2,0,1,5,0
11_closedset,closedset,6,6,0.16666666666666696,19,4,0,1,5,4
11_closedset,closedset,8,8,2.166666666666667,20,0,3,1,0,1
11_closedset,closedset,8,8,2.166666666666667,20,3,0,1,1,0
11_closedset,closedset,8,8,2.166666666666667,21,1,1,1,1,2
11_closedset,closedset,8,8,2.166666666666667,17,6,0,1,3,0
11_closedset,closedset,8,8,2.166666666666667,17,1,5,1,3,4
11_closedset,closedset,8,8,2.166666666666667,20,3,0,1,5,0
11_closedset,closedset,8,8,2.166666666666667,18,4,1,1,5,4
11_closedset,closedset,8,8,2.166666666666667,17,6,0,1,7,0
11_closedset,closedset,8,8,2.166666666666667,19,2,2,1,7,4
11_openset,openset,2,2,-3.833333333333333,23,0,0,1,0,1
11_openset,openset,2,2,-3.833333333333333,23,0,0,1,1,0
11_openset,openset,2,2,-3.833333333333333,23,0,0,1,1,2
11_openset,openset,4,4,-1.833333333333333,23,0,0,1,0,1
11_openset,openset,4,4,-1.833333333333333,23,0,0,1,1,0
11_openset,openset,4,4,-1.833333333333333,23,0,0,1,1,2
11_openset,openset,4,4,-1.833333333333333,23,0,0,1,3,0
11_openset,openset,4,4,-1.833333333333333,22,1,0,1,3,4
11_openset,openset,6,6,0.16666666666666696,23,0,0,1,0,1
11_openset,openset,6,6,0.16666666666666696,22,1,0,1,1,0
11_openset,openset,6,6,0.16666666666666696,22,1,0,1,1,2
11_openset,openset,6,6,0.16666666666666696,23,0,0,1,3,0
11_openset,openset,6,6,0.16666666666666696,20,1,2,1,3,4
11_openset,openset,6,6,0.16666666666666696,22,1,0,1,5,0
11_openset,openset,6,6,0.16666666666666696,19,4,0,1,5,4
11_openset,openset,8,8,2.166666666666667,22,0,1,1,0,1
11_openset,openset,8,8,2.166666666666667,18,5,0,1,1,0
11_openset,openset,8,8,2.166666666666667,19,1,3,1,1,2
11_openset,openset,8,8,2.166666666666667,17,6,0,1,3,0
11_openset,openset,8,8,2.166666666666667,16,6,1,1,3,4
11_openset,openset,8,8,2.166666666666667,20,3,0,1,5,0
11_openset,openset,8,8,2.166666666666667,18,4,1,1,5,4
11_openset,openset,8,8,2.166666666666667,11,12,0,1,7,0
11_openset,openset,8,8,2.166666666666667,17,5,1,1,7,4
12_closedset,closedset,2,2,-3.833333333333333,23,0,0,1,0,1
12_closedset,closedset,2,2,-3.833333333333333,22,1,0,1,1,0
12_closedset,closedset,2,2,-3.833333333333333,21,0,2,1,1,2
12_closedset,closedset,4,4,-1.833333333333333,23,0,0,1,0,1
12_closedset,closedset,4,4,-1.833333333333333,21,2,0,1,1,0
12_closedset,closedset,4,4,-1.833333333333333,20,2,1,1,1,2
12_closedset,closedset,4,4,-1.833333333333333,20,3,0,1,3,0
12_closedset,closedset,4,4,-1.833333333333333,23,0,0,1,3,4
12_closedset,closedset,6,6,0.16666666666666696,21,0,2,1,0,1
12_closedset,closedset,6,6,0.16666666666666696,23,0,0,1,1,0
12_closedset,closedset,6,6,0.16666666666666696,17,3,3,1,1,2
12_closedset,closedset,6,6,0.16666666666666696,19,4,0,1,3,0
12_closedset,closedset,6,6,0.16666666666666696,17,5,1,1,3,4
12_closedset,closedset,6,6,0.16666666666666696,19,4,0,1,5,0
12_closedset,closedset,6,6,0.16666666666666696,16,4,3,1,5,4
12_closedset,closedset,8,8,2.166666666666667,18,0,5,1,0,1
12_closedset,closedset,8,8,2.166666666666667,14,9,0,1,1,0
12_closedset,closedset,8,8,2.166666666666667,12,3,8,1,1,2
12_closedset,closedset,8,8,2.166666666666667,13,10,0,1,3,0
12_closedset,closedset,8,8,2.166666666666667,8,10,5,1,3,4
12_closedset,closedset,8,8,2.166666666666667,12,11,0,1,5,0
12_closedset,closedset,8,8,2.166666666666667,8,13,2,1,5,4
12_closedset,closedset,8,8,2.166666666666667,10,13,0,1,7,0
12_closedset,closedset,8,8,2.166666666666667,9,13,1,1,7,4
12_openset,openset,2,2,-3.833333333333333,23,0,0,1,0,1
12_openset,openset,2,2,-3.833333333333333,23,0,0,1,1,0
12_openset,openset,2,2,-3.833333333333333,23,0,0,1,1,2
12_openset,openset,4,4,-1.833333333333333,23,0,0,1,0,1
12_openset,openset,4,4,-1.833333333333333,21,2,0,1,1,0
12_openset,openset,4,4,-1.833333333333333,23,0,0,1,1,2
12_openset,openset,4,4,-1.833333333333333,21,2,0,1,3,0
12_openset,openset,4,4,-1.833333333333333,22,1,0,1,3,4
12_openset,openset,6,6,0.16666666666666696,23,0,0,1,0,1
12_openset,openset,6,6,0.16666666666666696,19,4,0,1,1,0
12_openset,openset,6,6,0.16666666666666696,22,1,0,1,1,2
12_openset,openset,6,6,0.16666666666666696,21,2,0,1,3,0
12_openset,openset,6,6,0.16666666666666696,22,1,0,1,3,4
12_openset,openset,6,6,0.16666666666666696,18,5,0,1,5,0
12_openset,openset,6,6,0.16666666666666696,21,2,0,1,5,4
12_openset,openset,8,8,2.166666666666667,23,0,0,1,0,1
12_openset,openset,8,8,2.166666666666667,20,3,0,1,1,0
12_openset,openset,8,8,2.166666666666667,19,4,0,1,1,2
12_openset,openset,8,8,2.166666666666667,21,2,0,1,3,0
12_openset,openset,8,8,2.166666666666667,21,2,0,1,3,4
12_openset,openset,8,8,2.166666666666667,18,5,0,1,5,0
12_openset,openset,8,8,2.166666666666667,18,5,0,1,5,4
12_openset,openset,8,8,2.166666666666667,15,8,0,1,7,0
12_openset,openset,8,8,2.166666666666667,17,5,1,1,7,4
13_closedset,closedset,2,2,-3.833333333333333,23,0,0,1,0,1
13_closedset,closedset,2,2,-3.833333333333333,23,0,0,1,1,0
13_closedset,closedset,2,2,-3.833333333333333,23,0,0,1,1,2
13_closedset,closedset,4,4,-1.833333333333333,23,0,0,1,0,1
13_closedset,closedset,4,4,-1.833333333333333,23,0,0,1,1,0
13_closedset,closedset,4,4,-1.833333333333333,23,0,0,1,1,2
13_closedset,closedset,4,4,-1.833333333333333,22,1,0,1,3,0
13_closedset,closedset,4,4,-1.833333333333333,23,0,0,1,3,4
13_closedset,closedset,6,6,0.16666666666666696,22,0,1,1,0,1
13_closedset,closedset,6,6,0.16666666666666696,21,2,0,1,1,0
13_closedset,closedset,6,6,0.16666666666666696,19,1,3,1,1,2
13_closedset,closedset,6,6,0.16666666666666696,20,3,0,1,3,0
13_closedset,closedset,6,6,0.16666666666666696,19,4,0,1,3,4
13_closedset,closedset,6,6,0.16666666666666696,20,3,0,1,5,0
13_closedset,closedset,6,6,0.16666666666666696,18,4,1,1,5,4
13_closedset,closedset,8,8,2.166666666666667,22,0,1,1,0,1
13_closedset,closedset,8,8,2.166666666666667,14,9,0,1,1,0
13_closedset,closedset,8,8,2.166666666666667,20,1,2,1,1,2
13_closedset,closedset,8,8,2.166666666666667,15,8,0,1,3,0
13_closedset,closedset,8,8,2.166666666666667,13,3,7,1,3,4
13_closedset,closedset,8,8,2.166666666666667,17,6,0,1,5,0
13_closedset,closedset,8,8,2.166666666666667,17,3,3,1,5,4
13_closedset,closedset,8,8,2.166666666666667,17,6,0,1,7,0
13_closedset,closedset,8,8,2.166666666666667,14,5,4,1,7,4
13_openset,openset,2,2,-3.833333333333333,23,0,0,1,0,1
13_openset,openset,2,2,-3.833333333333333,22,1,0,1,1,0
13_openset,openset,2,2,-3.833333333333333,23,0,0,1,1,2
13_openset,openset,4,4,-1.833333333333333,23,0,0,1,0,1
13_openset,openset,4,4,-1.833333333333333,23,0,0,1,1,0
13_openset,openset,4,4,-1.833333333333333,23,0,0,1,1,2
13_openset,openset,4,4,-1.833333333333333,23,0,0,1,3,0
13_openset,openset,4,4,-1.833333333333333,22,1,0,1,3,4
13_openset,openset,6,6,0.16666666666666696,23,0,0,1,0,1
13_openset,openset,6,6,0.16666666666666696,20,3,0,1,1,0
13_openset,openset,6,6,0.16666666666666696,20,2,1,1,1,2
13_openset,openset,6,6,0.16666666666666696,20,3,0,1,3,0
13_openset,openset,6,6,0.16666666666666696,20,3,0,1,3,4
13_openset,openset,6,6,0.16666666666666696,16,7,0,1,5,0
13_openset,openset,6,6,0.16666666666666696,20,3,0,1,5,4
13_openset,openset,8,8,2.166666666666667,22,0,1,1,0,1
13_openset,openset,8,8,2.166666666666667,20,3,0,1,1,0
13_openset,openset,8,8,2.166666666666667,16,7,0,1,1,2
13_openset,openset,8,8,2.166666666666667,14,9,0,1,3,0
13_openset,openset,8,8,2.166666666666667,15,7,1,1,3,4
13_openset,openset,8,8,2.166666666666667,15,8,0,1,5,0
13_openset,openset,8,8,2.166666666666667,15,8,0,1,5,4
13_openset,openset,8,8,2.166666666666667,14,9,0,1,7,0
